record_id	sequenceID	organism	Class	Superorder	Order	Family	Genus	virus_genus	target_version	target_name	scaffold	extract_start	extract_end	sequence_length	assigned_name	assigned_gene	orientation	bitscore	identity
127524	Proto_127524_Apodemus	Apodemus_sylvaticus	Mammalia	Euarchontoglires	Rodentia	Muridae	Apodemus	Protoparvovirus	GCA_001305905.1	GCA_001305905.1_ASM130590v1_genomic.fa	LIPJ01000560.1	36780	40287	3508	Porcine-parvovirus	VP	-	810	72.676
127631	Proto_127631_Graphiurus	Graphiurus_murinus	Mammalia	Euarchontoglires	Rodentia	Gliridae	Graphiurus	Protoparvovirus	GraMur_v1_BIUU	GCA_004027655.1_GraMur_v1_BIUU_genomic.fna	PVLC010098622.1	2001	2318	318	Canine-parvovirus	VP	+	83.2	45.455
127632	Proto_127632_Graphiurus	Graphiurus_murinus	Mammalia	Euarchontoglires	Rodentia	Gliridae	Graphiurus	Protoparvovirus	GraMur_v1_BIUU	GCA_004027655.1_GraMur_v1_BIUU_genomic.fna	PVLC010075717.1	3405	3728	324	Porcine-parvovirus	VP	+	77	52.703
127633	Proto_127633_Heterohyrax	Heterohyrax_brucei	Mammalia	Afrotheria	Hyracoidea	Procaviidae	Heterohyrax	Protoparvovirus	HetBruBak_v1_BIUU	GCA_004026845.1_HetBruBak_v1_BIUU_genomic.fna	PVJQ01016109.1	8211	8465	255	Canine-parvovirus	VP	+	72.4	44.318
127808	Proto_127808_Mormoops	Mormoops_blainvillei	Mammalia	Laurasiatheria	Chiroptera	Mormoopidae	Mormoops	Protoparvovirus	MorMeg_v1	GCA_004026545.1_MorMeg_v1_BIUU_genomic.fna	PVJD01010147.1	33476	33964	489	Porcine-parvovirus-6	NS	-	80.9	31.373
127814	Proto_127814_Myocastor	Myocastor_coypus	Mammalia	Euarchontoglires	Rodentia	Myocastoridae	Myocastor	Protoparvovirus	MyoCoy_v1_BIUU	GCA_004027025.1_MyoCoy_v1_BIUU_genomic.fna	PVJA010000900.1	59481	60246	766	Mpulungu-bufavirus	NS	+	176	53.247
127824	Proto_127824_Tamandua	Tamandua_tetradactyla	Mammalia	Xenarthra	Pilosa	Myrmecophagidae	Tamandua	Protoparvovirus	TamTet_v1	GCA_004025105.1_TamTet_v1_BIUU_genomic.fna	PVIF010024111.1	5551	9363	3813	Porcine-parvovirus	NS	+	498	51.76
127828	Proto_127828_Hyaena	Hyaena_hyaena	Mammalia	Laurasiatheria	Carnivora	Hyaenidae	Hyaena	Protoparvovirus	HyaHya_v1	GCA_004023945.1_HyaHya_v1_BIUU_genomic.fna	PITC01129534.1	79	384	306	Porcine-parvovirus-6	VP	-	111	50.495
127834	Proto_127834_Hyaena	Hyaena_hyaena	Mammalia	Laurasiatheria	Carnivora	Hyaenidae	Hyaena	Protoparvovirus	HyaHya_v1	GCA_004023945.1_HyaHya_v1_BIUU_genomic.fna	PITC01255478.1	6	209	204	Porcine-parvovirus-6	VP	-	81.3	51.471
127838	Proto_127838_Hyaena	Hyaena_hyaena	Mammalia	Laurasiatheria	Carnivora	Hyaenidae	Hyaena	Protoparvovirus	HyaHya_v1	GCA_004023945.1_HyaHya_v1_BIUU_genomic.fna	PITC01147059.1	36	341	306	Porcine-parvovirus-6	VP	-	111	50.495
127839	Proto_127839_Hyaena	Hyaena_hyaena	Mammalia	Laurasiatheria	Carnivora	Hyaenidae	Hyaena	Protoparvovirus	HyaHya_v1	GCA_004023945.1_HyaHya_v1_BIUU_genomic.fna	PITC01197463.1	4	252	249	Porcine-parvovirus-6	VP	-	95.5	51.807
128190	Proto_128190_Hydrochoerus	Hydrochoerus_hydrochaeris	Mammalia	Euarchontoglires	Rodentia	Hydrochaeridae	Hydrochoerus	Protoparvovirus	HydHyd_v1_BIUU	GCA_004027455.1_HydHyd_v1_BIUU_genomic.fna	PVLA01238421.1	77	337	261	Mpulungu-bufavirus	NS	-	134	64.368
128321	Proto_128321_Ceratotherium	Ceratotherium_simum_cottoni	Mammalia	Laurasiatheria	Perissodactyla	Rhinocerotidae	Ceratotherium	Protoparvovirus	CerCot_v1_BIUU	GCA_004027795.1_CerCot_v1_BIUU_genomic.fna	PVLE01016141.1	16046	16375	330	Porcine-parvovirus-5	NS	-	64.7	34.615
128322	Proto_128322_Diceros	Diceros_bicornis	Mammalia	Laurasiatheria	Perissodactyla	Rhinocerotidae	Diceros	Protoparvovirus	DicBicMic_v1_BIUU	GCA_004027315.1_DicBicMic_v1_BIUU_genomic.fna	PVJY010002153.1	50561	50890	330	Porcine-parvovirus-5	NS	-	67.8	35.577
128324	Proto_128324_Eonycteris	Eonycteris_spelaea	Mammalia	Laurasiatheria	Chiroptera	Pteropodidae	Eonycteris	Protoparvovirus	Espe.v1	GCA_003508835.1_Espe.v1_genomic.fna	PUFA01000452.1	241222	241632	411	Porcine-parvovirus-6	NS	-	108	38.686
128338	Proto_128338_Oryx	Oryx_gazella	Mammalia	Laurasiatheria	Unclassified	Bovidae	Oryx	Protoparvovirus	UCDavis_Ogaz_1	GCA_003945745.1_UCDavis_Ogaz_1_genomic.fna	RAWW01004203.1	78240	78677	438	Porcine-parvovirus-6	NS	+	95.9	35.333
1665	Proto_1665_Takifugu	Takifugu_flavidus	Actinopteri	Unclassified	Tetraodontiformes	Tetraodontidae	Takifugu	Protoparvovirus	v1	GCA_000400755.1_version_1_of_Takifugu_flavidus_genome_genomic.fna	AOOT01106240.1	275	454	180	Mpulungu-bufavirus	NS	+	62.8	41.667
1666	Proto_1666_Takifugu	Takifugu_flavidus	Actinopteri	Unclassified	Tetraodontiformes	Tetraodontidae	Takifugu	Protoparvovirus	v1	GCA_000400755.1_version_1_of_Takifugu_flavidus_genome_genomic.fna	KE121765.1	64936	65115	180	Mpulungu-bufavirus	NS	-	62.8	41.667
169456	Proto_169456_Oryx	Oryx_gazella	Mammalia	Laurasiatheria	Unclassified	Bovidae	Oryx	Protoparvovirus	GMB	GCA_006410575.1_GMB_genomic.fna	SJYN01004517.1	78240	78677	438	Porcine-parvovirus-6	NS	+	95.9	35.333
210985	Proto_210985_Hipposideros	Hipposideros_galeritus	Mammalia	Laurasiatheria	Chiroptera	Hipposideridae	Hipposideros	Protoparvovirus	HipGal_v1	GCA_004027415.1_HipGal_v1_BIUU_genomic.fna	PVLB01002856.1	81076	81573	498	Porcine-parvovirus-6	NS	+	93.6	31.548
3786	Proto_3786_Cavia	Cavia_aperea	Mammalia	Euarchontoglires	Rodentia	Caviidae	Cavia	Protoparvovirus	CavAp1.0	GCA_000688575.1_CavAp1.0_genomic.fna	AVPZ01000245.1	24691043	24691207	165	WUHARV-Parvovirus-1	NS	+	75.1	57.407
453	Proto_453_Echinops	Echinops_telfairi	Mammalia	Afrotheria	Unclassified	Tenrecidae	Echinops	Protoparvovirus	goldenpath_echTel2	echTel2.fa	JH980294	81310205	81310552	348	Porcine-parvovirus	NS	-	108	53.774
476	Proto_476_Miniopterus	Miniopterus_natalensis	Mammalia	Laurasiatheria	Chiroptera	Vespertilionidae	Miniopterus	Protoparvovirus	Mnat.v1	291302_ref_Mnat.v1_chrUn.fa	gi|1016330841|ref|NW_015504223.1|	436127	436450	324	Porcine-parvovirus-6	NS	-	73.6	39.773
499	Proto_499_Pteropus	Pteropus_vampyrus	Mammalia	Laurasiatheria	Chiroptera	Pteropodidae	Pteropus	Protoparvovirus	goldenpath_pteVam1	pteVam1.fa	scaffold_5601	29335	29844	510	Porcine-parvovirus-6	NS	-	94.7	31.902
529	Proto_529_Cavia	Cavia_porcellus	Mammalia	Euarchontoglires	Rodentia	Caviidae	Cavia	Protoparvovirus	goldenpath_cavPor3	cavPor3.fa	scaffold_31	24706677	24706841	165	WUHARV-Parvovirus-1	NS	+	73.6	55.556
534	Proto_534_Chrysochloris	Chrysochloris_asiatica	Mammalia	Afrotheria	Unclassified	Chrysochloridae	Chrysochloris	Protoparvovirus	broad_ChrAsi1.0_2012	C_asiatica_v0.assembly.fa	scaffold00010	34331402	34331746	345	Porcine-parvovirus	VP	+	74.3	42.982
560	Proto_560_Nannospalax	Nannospalax_galili	Mammalia	Euarchontoglires	Rodentia	Spalacidae	Nannospalax	Protoparvovirus	S.galili_v1.0	1026970_ref_S.galili_v1.0_chrUn.fa	gi|671650055|ref|NW_008360312.1|	2110666	2110848	183	Mpulungu-bufavirus	VP	-	87	62.5
566	Proto_566_Orycteropus	Orycteropus_afer	Mammalia	Afrotheria	Tubulidentata	Orycteropodidae	Orycteropus	Protoparvovirus	broad_v0_2012	O_afer_v0.assembly.fa	scaffold00132	915509	915751	243	Minute-virus-of-mice	VP	-	74.3	55.738
66361	Proto_66361_Phascolarctos	Phascolarctos_cinereus	Mammalia	Unclassified	Diprotodontia	Phascolarctidae	Phascolarctos	Protoparvovirus	phaCin_unsw_v4.1	phaCin_unsw_v4.1.fa	phaCin_unsw_v4.1.fa.scaf00275	3108503	3108655	153	Mpulungu-bufavirus	VP	+	70.5	62.745
66393	Proto_66393_Phascolarctos	Phascolarctos_cinereus	Mammalia	Unclassified	Diprotodontia	Phascolarctidae	Phascolarctos	Protoparvovirus	phaCin_unsw_v4.1	phaCin_unsw_v4.1.fa	phaCin_unsw_v4.1.fa.scaf00056	8158598	8158813	216	Minute-virus-of-mice	VP	-	77.4	48.611
66729	Proto_66729_Cavia	Cavia_porcellus	Mammalia	Euarchontoglires	Rodentia	Caviidae	Cavia	Protoparvovirus	goldenpath_cavPor3	cavPor3.fa	scaffold_27	12841261	12841548	288	WUHARV-Parvovirus-1	VP	+	92.4	61.458
66838	Proto_66838_Panthera	Panthera_tigris_altaica	Mammalia	Laurasiatheria	Carnivora	Felidae	Panthera	Protoparvovirus	ncbi_100_2014-03	74533_ref_PanTig1.0_chrUn.fa	gi|589289565|ref|NW_006711412.1|	1823966	1824373	408	Porcine-parvovirus-6	NS	-	83.6	34.307
66840	Proto_66840_Pteropus	Pteropus_alecto	Mammalia	Laurasiatheria	Chiroptera	Pteropodidae	Pteropus	Protoparvovirus	broad_1.0_april_2012	unplaced.scaf.fa_5.fa	gi|431914431|gb|KB030533.1|	3953770	3954246	477	Porcine-parvovirus-6	NS	+	106	38.356
66843	Proto_66843_Rhinolophus	Rhinolophus_ferrumequinum	Mammalia	Laurasiatheria	Chiroptera	Rhinolophidae	Rhinolophus	Protoparvovirus	ncbi_AWHA00000000.1_2015-05	AWHA01.2.fsa_nt.fa	gi|539521749|gb|AWHA01101022.1|	15930	16448	519	Porcine-parvovirus-6	NS	+	111	35.955
67069	Proto_67069_Rattus	Rattus_norvegicus	Mammalia	Euarchontoglires	Rodentia	Muridae	Rattus	Protoparvovirus	goldenpath_rn6	rn6.fa_4.fa	chr5	68317394	68319566	2173	Canine-parvovirus	VP	-	575	65.682
67208	Proto_67208_Protobothrops	Protobothrops_mucrosquamatus	Unclassified	Lepidosauria	Squamata	Viperidae	Protobothrops	Protoparvovirus	P.Mucros_1.0	103944_ref_P.Mucros_1.0_chrUn.fa	gi|1002152152|ref|NW_015386759.1|	99998	100711	714	Minute-virus-of-mice	NS	-	192	41.975
69153	Proto_69153_Phascolarctos	Phascolarctos_cinereus	Mammalia	Unclassified	Diprotodontia	Phascolarctidae	Phascolarctos	Protoparvovirus	phaCin_unsw_v4.1	phaCin_unsw_v4.1.fa	phaCin_unsw_v4.1.fa.scaf00039	8062682	8063290	609	Mpulungu-bufavirus	NS	+	223	54.412
69200	Proto_69200_Rhinolophus	Rhinolophus_sinicus	Mammalia	Laurasiatheria	Chiroptera	Rhinolophidae	Rhinolophus	Protoparvovirus	ASM188883v1	GCF_001888835.1_ASM188883v1_genomic.fna	NW_017739348.1	541405	541922	518	Porcine-parvovirus-6	NS	-	70.1	42.683
69206	Proto_69206_Takifugu	Takifugu_flavidus	Actinopteri	Unclassified	Tetraodontiformes	Tetraodontidae	Takifugu	Protoparvovirus	v1	GCA_000400755.1_version_1_of_Takifugu_flavidus_genome_genomic.fna	KE121665.1	15726	16812	1087	WUHARV-Parvovirus-1	VP	-	119	31.602
696	Proto_696_Takifugu	Takifugu_rubripes	Actinopteri	Unclassified	Tetraodontiformes	Tetraodontidae	Takifugu	Protoparvovirus	FUGU4	Takifugu_rubripes.FUGU4.dna.nonchromosomal.fa	scaffold_3662	4894	5268	369	WUHARV-Parvovirus-1	VP	-	67.8	33.065
704	Proto_704_Chrysochloris	Chrysochloris_asiatica	Mammalia	Afrotheria	Unclassified	Chrysochloridae	Chrysochloris	Protoparvovirus	broad_ChrAsi1.0_2012	C_asiatica_v0.assembly.fa	scaffold00010	34329538	34329762	225	Mpulungu-bufavirus	NS	+	95.9	65.278
78061	Proto_78061_Capra	Capra_sibirica	Mammalia	Laurasiatheria	Unclassified	Bovidae	Capra	Protoparvovirus	ASM318261v1	GCA_003182615.1_ASM318261v1_genomic.fna	NIYN01029184.1	37137697	37138179	483	Porcine-parvovirus-6	NS	+	80.5	31.875
834	Proto_834_Takifugu	Takifugu_rubripes	Actinopteri	Unclassified	Tetraodontiformes	Tetraodontidae	Takifugu	Protoparvovirus	FUGU4	Takifugu_rubripes.FUGU4.dna.nonchromosomal.fa	scaffold_3621	3097	3276	180	Mpulungu-bufavirus	NS	-	62.8	41.667
835	Proto_835_Takifugu	Takifugu_rubripes	Actinopteri	Unclassified	Tetraodontiformes	Tetraodontidae	Takifugu	Protoparvovirus	FUGU4	Takifugu_rubripes.FUGU4.dna.nonchromosomal.fa	scaffold_3662	6741	6920	180	Mpulungu-bufavirus	NS	-	62.8	41.667
