record_id	sequenceID	organism	Class	Superorder	Order	Family	Genus	virus_genus	target_version	target_name	scaffold	extract_start	extract_end	sequence_length	assigned_name	assigned_gene	orientation	bitscore	identity
720	Pterocles_gutturalis_Dependo_720	Pterocles_gutturalis	Aves	Neognathae	Ciconiiformes	Pteroclidae	Pterocles	Dependoparvovirus	bgi_2011-10-28	Pterocles_guturalis.scaf.noBacterial.fa	scaffold23885	46304	46423	120	Muscovy-duck-parvovirus	NS	+	62	62.5
525	Pteronotus_parnellii_Dependo_525	Pteronotus_parnellii	Mammalia	Laurasiatheria	Chiroptera	Mormoopidae	Pteronotus	Dependoparvovirus	ncbi_AWGZ00000000.1_2015-05	AWGZ01.4.fsa_nt.fa	gi|539662995|gb|AWGZ01402898.1|	9090	9527	438	Adeno-associated-virus-8	VP	+	137	51.799
127260	Pteronotus_parnellii_Dependo_127260	Pteronotus_parnellii	Mammalia	Laurasiatheria	Chiroptera	Mormoopidae	Pteronotus	Dependoparvovirus	ncbi_AWGZ00000000.1_2015-05	AWGZ01.3.fsa_nt.fa	gi|539768544|gb|AWGZ01297493.1|	7050	10173	3124	Muscovy-duck-parvovirus	NS	+	187	41.532
66796	Pteronotus_parnellii_Dependo_66796	Pteronotus_parnellii	Mammalia	Laurasiatheria	Chiroptera	Mormoopidae	Pteronotus	Dependoparvovirus	ncbi_AWGZ00000000.1_2015-05	AWGZ01.2.fsa_nt.fa	gi|539840960|gb|AWGZ01225077.1|	1280	2700	1421	Bat-adeno-associated-virus-YNM	VP	-	267	55.6
66795	Pteronotus_parnellii_Dependo_66795	Pteronotus_parnellii	Mammalia	Laurasiatheria	Chiroptera	Mormoopidae	Pteronotus	Dependoparvovirus	ncbi_AWGZ00000000.1_2015-05	AWGZ01.2.fsa_nt.fa	gi|539840960|gb|AWGZ01225077.1|	3898	4317	420	Adeno-associated-virus-2	NS	-	158	53.333
66872	Pteronotus_parnellii_Dependo_66872	Pteronotus_parnellii	Mammalia	Laurasiatheria	Chiroptera	Mormoopidae	Pteronotus	Dependoparvovirus	ncbi_AWGZ00000000.1_2015-05	AWGZ01.1.fsa_nt.fa	gi|539959617|gb|AWGZ01106480.1|	2213	2857	645	Adeno-associated-virus-5	NS	+	92.4	28.947
722	Pteropus_alecto_Dependo_722	Pteropus_alecto	Mammalia	Laurasiatheria	Chiroptera	Pteropodidae	Pteropus	Dependoparvovirus	broad_1.0_april_2012	unplaced.scaf.fa_10.fa	gi|431908567|gb|KB030662.1|	2359518	2359865	348	Muscovy-duck-parvovirus	NS	+	85.9	75.472
497	Pteropus_alecto_Dependo_497	Pteropus_alecto	Mammalia	Laurasiatheria	Chiroptera	Pteropodidae	Pteropus	Dependoparvovirus	broad_1.0_april_2012	unplaced.scaf.fa_6.fa	gi|431914203|gb|KB030536.1|	7950779	7951021	243	Avian-adeno-associated-virus-ATCC-VR-865	NS	+	62.4	43.421
498	Pteropus_vampyrus_Dependo_498	Pteropus_vampyrus	Mammalia	Laurasiatheria	Chiroptera	Pteropodidae	Pteropus	Dependoparvovirus	goldenpath_pteVam1	pteVam1.fa	scaffold_33	547207	547449	243	Avian-adeno-associated-virus-ATCC-VR-865	NS	-	60.1	43.038
723	Pteropus_vampyrus_Dependo_723	Pteropus_vampyrus	Mammalia	Laurasiatheria	Chiroptera	Pteropodidae	Pteropus	Dependoparvovirus	goldenpath_pteVam1	pteVam1.fa	scaffold_4823	93847	94005	159	Muscovy-duck-parvovirus	NS	-	90.1	77.358
119387	Puma_concolor_Dependo_119387	Puma_concolor	Mammalia	Laurasiatheria	Carnivora	Felidae	Puma	Dependoparvovirus	GCF_003327715.1_PumCon1.0	GCF_003327715.1_PumCon1.0_genomic.fna	NW_020340053.1	10982448	10982597	150	Muscovy-duck-parvovirus	NS	-	62.8	62
1038	Rattus_norvegicus_Dependo_1038	Rattus_norvegicus	Mammalia	Euarchontoglires	Rodentia	Muridae	Rattus	Dependoparvovirus	goldenpath_rn6	rn6.fa_3.fa	chr19	15282969	15283457	489	Bovine-adeno-associated-virus	NS	+	61.2	33.871
724	Rattus_norvegicus_Dependo_724	Rattus_norvegicus	Mammalia	Euarchontoglires	Rodentia	Muridae	Rattus	Dependoparvovirus	goldenpath_rn6	rn6.fa_3.fa	chr2	91608103	91608417	315	Adeno-associated-virus-4	NS	+	84.3	45.283
725	Rattus_norvegicus_Dependo_725	Rattus_norvegicus	Mammalia	Euarchontoglires	Rodentia	Muridae	Rattus	Dependoparvovirus	goldenpath_rn6	rn6.fa_3.fa	chr2	91676681	91676995	315	Adeno-associated-virus-4	NS	+	84.3	45.283
66844	Rhinolophus_ferrumequinum_Dependo_66844	Rhinolophus_ferrumequinum	Mammalia	Laurasiatheria	Chiroptera	Rhinolophidae	Rhinolophus	Dependoparvovirus	ncbi_AWHA00000000.1_2015-05	AWHA01.3.fsa_nt.fa	gi|539377818|gb|AWHA01212176.1|	1655	2586	932	Adeno-associated-virus-8	VP	+	204	52.036
66846	Rhinolophus_ferrumequinum_Dependo_66846	Rhinolophus_ferrumequinum	Mammalia	Laurasiatheria	Chiroptera	Rhinolophidae	Rhinolophus	Dependoparvovirus	ncbi_AWHA00000000.1_2015-05	AWHA01.3.fsa_nt.fa	gi|539420556|gb|AWHA01190251.1|	208	714	507	Adeno-associated-virus-2	VP	+	244	68.293
127339	Rhinolophus_ferrumequinum_Dependo_127339	Rhinolophus_ferrumequinum	Mammalia	Laurasiatheria	Chiroptera	Rhinolophidae	Rhinolophus	Dependoparvovirus	ncbi_AWHA00000000.1_2015-05	AWHA01.3.fsa_nt.fa	gi|539420557|gb|AWHA01190250.1|	1796	3874	2079	Adeno-associated-virus-1	NS	+	322	45.652
501	Rhinolophus_ferrumequinum_Dependo_501	Rhinolophus_ferrumequinum	Mammalia	Laurasiatheria	Chiroptera	Rhinolophidae	Rhinolophus	Dependoparvovirus	ncbi_AWHA00000000.1_2015-05	AWHA01.3.fsa_nt.fa	gi|539429327|gb|AWHA01181480.1|	14416	14583	168	Goose-parvovirus	NS	-	66.6	53.704
127506	Rhinolophus_sinicus_Dependo_127506	Rhinolophus_sinicus	Mammalia	Laurasiatheria	Chiroptera	Rhinolophidae	Rhinolophus	Dependoparvovirus	ASM188883v1	GCF_001888835.1_ASM188883v1_genomic.fna	NW_017739534.1	3624	7150	3527	Adeno-associated-virus-2	VP	+	360	45.14
127469	Rhinolophus_sinicus_Dependo_127469	Rhinolophus_sinicus	Mammalia	Laurasiatheria	Chiroptera	Rhinolophidae	Rhinolophus	Dependoparvovirus	ASM188883v1	GCF_001888835.1_ASM188883v1_genomic.fna	NW_017739794.1	114856	118715	3860	Adeno-associated-virus-3	VP	-	362	53.203
727	Rousettus_aegyptiacus_Dependo_727	Rousettus_aegyptiacus	Mammalia	Laurasiatheria	Chiroptera	Pteropodidae	Rousettus	Dependoparvovirus	2	9407_ref_Raegyp2.0_chrUn.fa	gi|1009285593|ref|NW_015493921.1|	5809436	5809720	285	Muscovy-duck-parvovirus	NS	-	96.3	66.667
768	Sarcophilus_harrisii_Dependo_768	Sarcophilus_harrisii	Mammalia	Unclassified	Dasyuromorphia	Dasyuridae	Sarcophilus	Dependoparvovirus	goldenpath_sarHar1	sarHar1.fa_3.fa	chr3_GL849578_random	682378	682512	135	Adeno-associated-virus-5	VP	+	62.4	56.818
728	Sarcophilus_harrisii_Dependo_728	Sarcophilus_harrisii	Mammalia	Unclassified	Dasyuromorphia	Dasyuridae	Sarcophilus	Dependoparvovirus	goldenpath_sarHar1	sarHar1.fa_4.fa	chr3_GL849911_random	2300983	2301111	129	Adeno-associated-virus-5	NS	-	68.9	62.791
504	Sarcophilus_harrisii_Dependo_504	Sarcophilus_harrisii	Mammalia	Unclassified	Dasyuromorphia	Dasyuridae	Sarcophilus	Dependoparvovirus	goldenpath_sarHar1	sarHar1.fa_6.fa	chr5_GL861700_random	1041864	1042724	861	Muscovy-duck-parvovirus	NS	+	92.4	29.276
3375	Serinus_canaria_Dependo_3375	Serinus_canaria	Aves	Neognathae	Passeriformes	Fringillidae	Serinus	Dependoparvovirus	ncbi_100	9135_ref_SCA1_chrUn.fa	gi|668343357|ref|NW_007931124.1|	51847499	51847783	285	Bat-adeno-associated-virus-YNM	VP	-	67.4	44.211
119403	Sousa_chinensis_Dependo_119403	Sousa_chinensis	Mammalia	Laurasiatheria	Cetacea	Delphinidae	Sousa	Dependoparvovirus	ASM352133v1	GCA_003521335.1_ASM352133v1_genomic.fna	QWLN01008307.1	99600	99968	369	Adeno-associated-virus-4	NS	+	92.8	43.548
127275	Sousa_chinensis_Dependo_127275	Sousa_chinensis	Mammalia	Laurasiatheria	Cetacea	Delphinidae	Sousa	Dependoparvovirus	ASM352133v1	GCA_003521335.1_ASM352133v1_genomic.fna	QWLN01044866.1	228872	232544	3673	Adeno-associated-virus-5	VP	-	373	45.263
3091	Taeniopygia_guttata_Dependo_3091	Taeniopygia_guttata	Aves	Neognathae	Passeriformes	Estrildidae	Taeniopygia	Dependoparvovirus	goldenpath_taeGut2	taeGut2.fa	chr4	13008870	13009106	237	Bat-adeno-associated-virus-YNM	VP	+	69.3	45.882
127825	Tapirus_indicus_Dependo_127825	Tapirus_indicus	Mammalia	Laurasiatheria	Perissodactyla	Tapiridae	Tapirus	Dependoparvovirus	TapInd_v1_BIUU	GCA_004024905.1_TapInd_v1_BIUU_genomic.fna	PVIE01002835.1	165738	166175	438	Adeno-associated-virus-5	NS	+	121	44.828
126653	Taxidea_taxus_Dependo_126653	Taxidea_taxus	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Taxidea	Dependoparvovirus	GCA_003697995	GCA_003697995.1_ASM369799v1_genomic.fna	ML095791.1	47020	47568	549	Goose-parvovirus	NS	-	73.6	33.083
509	Tetraodon_nigroviridis_Dependo_509	Tetraodon_nigroviridis	Actinopteri	Unclassified	Tetraodontiformes	Tetraodontidae	Tetraodon	Dependoparvovirus	TETRAODON8	Tetraodon_nigroviridis.TETRAODON8.dna.nonchromosomal.fa	Un_random	94956166	94956660	450	Adeno-associated-virus-5	NS	-	99.4	36.879
839	Tetraodon_nigroviridis_Dependo_839	Tetraodon_nigroviridis	Actinopteri	Unclassified	Tetraodontiformes	Tetraodontidae	Tetraodon	Dependoparvovirus	TETRAODON8	Tetraodon_nigroviridis.TETRAODON8.dna.nonchromosomal.fa	Un_random	94959310	94959903	498	Adeno-associated-virus-5	NS	-	111	39.007
214236	Thamnophis_elegans_Dependo_214236	Thamnophis_elegans	Unclassified	Lepidosauria	Squamata	Colubridae	Thamnophis	Dependoparvovirus	rThaEle1.pri	GCF_009769535.1_rThaEle1.pri_genomic.fna	NC_045548.1	15224987	15227159	2173	Snake-adeno-associated-virus	VP	-	713	77.149
127501	Theropithecus_gelada_Dependo_127501	Theropithecus_gelada	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Theropithecus	Dependoparvovirus	Tgel_1.0	GCF_003255815.1_Tgel_1.0_genomic.fna	NC_037670.1	30672747	30675075	2329	Adeno-associated-virus-2	NS	+	1137	89.833
128122	Tonatia_saurophila_Dependo_128122	Tonatia_saurophila	Mammalia	Laurasiatheria	Chiroptera	Phyllostomidae	Tonatia	Dependoparvovirus	TonSau_v1_BIUU	GCA_004024845.1_TonSau_v1_BIUU_genomic.fna	PVIA01000230.1	71492	71971	480	Goose-parvovirus	VP	-	194	60.645
128119	Tonatia_saurophila_Dependo_128119	Tonatia_saurophila	Mammalia	Laurasiatheria	Chiroptera	Phyllostomidae	Tonatia	Dependoparvovirus	TonSau_v1_BIUU	GCA_004024845.1_TonSau_v1_BIUU_genomic.fna	PVIA01000230.1	72971	73434	464	Muscovy-duck-parvovirus	NS	-	151	66.346
128120	Tonatia_saurophila_Dependo_128120	Tonatia_saurophila	Mammalia	Laurasiatheria	Chiroptera	Phyllostomidae	Tonatia	Dependoparvovirus	TonSau_v1_BIUU	GCA_004024845.1_TonSau_v1_BIUU_genomic.fna	PVIA01004114.1	122996	123691	696	Adeno-associated-virus-3	NS	-	238	56.061
128121	Tonatia_saurophila_Dependo_128121	Tonatia_saurophila	Mammalia	Laurasiatheria	Chiroptera	Phyllostomidae	Tonatia	Dependoparvovirus	TonSau_v1_BIUU	GCA_004024845.1_TonSau_v1_BIUU_genomic.fna	PVIA01007828.1	31078	31554	477	Adeno-associated-virus-2	NS	+	184	57.143
127442	Tursiops_aduncus_Dependo_127442	Tursiops_aduncus	Mammalia	Laurasiatheria	Cetacea	Delphinidae	Tursiops	Dependoparvovirus	ASM322739v1	GCA_003227395.1_ASM322739v1_genomic.fna	NCQN01000043.1	1187622	1191115	3494	Snake-adeno-associated-virus	VP	+	255	52.34
66812	Tursiops_truncatus_Dependo_66812	Tursiops_truncatus	Mammalia	Laurasiatheria	Cetacea	Delphinidae	Tursiops	Dependoparvovirus	goldenpath_turTru2	turTru2.fa	JH472581	124623	125090	468	Bat-adeno-associated-virus-YNM	VP	-	139	55.128
66813	Tursiops_truncatus_Dependo_66813	Tursiops_truncatus	Mammalia	Laurasiatheria	Cetacea	Delphinidae	Tursiops	Dependoparvovirus	goldenpath_turTru2	turTru2.fa	JH472581	127292	128161	870	Avian-adeno-associated-virus-strain-DA-1	NS	-	129	43.373
527	Vicugna_pacos_Dependo_527	Vicugna_pacos	Mammalia	Laurasiatheria	Unclassified	Camelidae	Vicugna	Dependoparvovirus	goldenpath_vicPac2	vicPac2.fa	KB632691	1513590	1513886	297	Adeno-associated-virus-1	VP	-	78.6	46
119390	Vombatus_ursinus_Dependo_119390	Vombatus_ursinus	Mammalia	Unclassified	Diprotodontia	Vombatidae	Vombatus	Dependoparvovirus	WM_v1.0	GCA_900497805.1_WM_v1.0_genomic.fna	UNPS01014812.1	109792793	109792936	144	Bat-adeno-associated-virus-YNM	NS	-	75.5	60.417
78590	Vulpes_vulpes_Dependo_78590	Vulpes_vulpes	Mammalia	Laurasiatheria	Carnivora	Canidae	Vulpes	Dependoparvovirus	VulVul2.2	GCA_003160815.1_VulVul2.2_genomic.fna	NBDQ01000042.1	5766666	5766896	231	Adeno-associated-virus-5	VP	-	109	64.935
214313	Ziphius_cavirostris_Dependo_214313	Ziphius_cavirostris	Mammalia	Laurasiatheria	Cetacea	Ziphiidae	Ziphius	Dependoparvovirus	ZipCav_v1_BIUU	GCA_004364475.1_ZipCav_v1_BIUU_genomic.fna	RJWS010040757.1	5073	5399	327	Goose-parvovirus	NS	+	162	69.444
214325	Ziphius_cavirostris_Dependo_214325	Ziphius_cavirostris	Mammalia	Laurasiatheria	Cetacea	Ziphiidae	Ziphius	Dependoparvovirus	ZipCav_v1_BIUU	GCA_004364475.1_ZipCav_v1_BIUU_genomic.fna	RJWS010040757.1	6996	7583	588	Goose-parvovirus	VP	+	239	59.896
1823	Zosterops_lateralis_Dependo_1823	Zosterops_lateralis	Aves	Neognathae	Passeriformes	Zosteropidae	Zosterops	Dependoparvovirus	ASM128173v1	GCA_001281735.1_ASM128173v1_genomic.fna	LAII01000021.1	2340392	2340727	336	Adeno-associated-virus-3	VP	+	60.5	38.614
1803	Zosterops_lateralis_Dependo_1803	Zosterops_lateralis	Aves	Neognathae	Passeriformes	Zosteropidae	Zosterops	Dependoparvovirus	ASM128173v1	GCA_001281735.1_ASM128173v1_genomic.fna	LAII01000092.1	2283404	2283727	324	Bat-adeno-associated-virus-YNM	VP	-	63.5	34.746
66894	Cebus_capucinus_Chap_66894	Cebus_capucinus	Mammalia	Euarchontoglires	Primates	Cebidae	Cebus	Chapparvovirus	Cebus_imitator-1.0	GCA_001604975.1_Cebus_imitator-1.0_genomic.fa	KV391748.1	298	762	465	CebCap-chapparvovirus	NS	+	296	100
69149	Ellobius_lutescens_Amdo_69149	Ellobius_lutescens	Mammalia	Euarchontoglires	Rodentia	Cricetidae	Ellobius	Amdoparvovirus	ASM168507v1	GCA_001685075.1_ASM168507v1_genomic.fna	LOEQ01001077.1	110876	112636	1761	Aleutian-mink-disease-virus	NS	+	854	68.75
127319	Ellobius_lutescens_Amdo_127319	Ellobius_lutescens	Mammalia	Euarchontoglires	Rodentia	Cricetidae	Ellobius	Amdoparvovirus	ASM168507v1	GCA_001685075.1_ASM168507v1_genomic.fna	LOEQ01006026.1	4462	7828	3367	Aleutian-mink-disease-virus	VP	+	795	74.141
3304	Ellobius_lutescens_Amdo_3304	Ellobius_lutescens	Mammalia	Euarchontoglires	Rodentia	Cricetidae	Ellobius	Amdoparvovirus	ASM168507v1	GCA_001685075.1_ASM168507v1_genomic.fna	LOEQ01006026.1	9520	10038	519	Aleutian-mink-disease-virus	VP	+	299	77.457
127841	Hyaena_hyaena_Chap_127841	Hyaena_hyaena	Mammalia	Laurasiatheria	Carnivora	Hyaenidae	Hyaena	Chapparvovirus	HyaHya_v1	GCA_004023945.1_HyaHya_v1_BIUU_genomic.fna	PITC01147906.1	9	320	312	Eidolon-helvum-bat-parvovirus	unnamed-protein-product	+	91.3	44.954
128335	Hydrochoerus_hydrochaeris_Bufavirus_128335	Hydrochoerus_hydrochaeris	Mammalia	Euarchontoglires	Rodentia	Hydrochaeridae	Hydrochoerus	Bufavirus	HydHyd_v1_BIUU	GCA_004027455.1_HydHyd_v1_BIUU_genomic.fna	PVLA01030930.1	1415	2827	1413	Bufavirus-3	NS	+	317	35.941
546	Macropus_eugenii_Bufavirus_546	Macropus_eugenii	Mammalia	Unclassified	Diprotodontia	Macropodidae	Macropus	Bufavirus	goldenpath_macEug2	macEug2.fa	GL121440	39131	39517	387	Bufavirus-3	VP	-	110	40.769
1722	Mesitornis_unicolor_Chap_1722	Mesitornis_unicolor	Aves	Neognathae	Gruiformes	Mesitornithidae	Mesitornis	Chapparvovirus	bgi_2011-10-28	Mesitornis_unicolor.scaf.noBacterial.fa	Scaffold28758	2190	2885	294	MesUni-chapparvovirus	NS	-	206	100
66834	Myotis_davidii_Chap_66834	Myotis_davidii	Mammalia	Laurasiatheria	Chiroptera	Vespertilionidae	Myotis	Chapparvovirus	bgi_1.1_april_2013	Myotis_dav_unplaced.scaf.fa_11.fa	gi|432104950|gb|KB106247.1|	471	908	438	MyoDav-chapparvovirus	NS	-	312	100
565	Orycteropus_afer_Amdo_565	Orycteropus_afer	Mammalia	Afrotheria	Tubulidentata	Orycteropodidae	Orycteropus	Amdoparvovirus	broad_v0_2012	O_afer_v0.assembly.fa	scaffold00073	9405476	9405664	189	Aleutian-mink-disease-virus	VP	-	74.3	53.968
69167	Phascolarctos_cinereus_Bufavirus_69167	Phascolarctos_cinereus	Mammalia	Unclassified	Diprotodontia	Phascolarctidae	Phascolarctos	Bufavirus	phaCin_unsw_v4.1	phaCin_unsw_v4.1.fa	phaCin_unsw_v4.1.fa.scaf00056	8162107	8163053	947	Bufavirus-3	VP	-	97.1	36.058
66379	Phascolarctos_cinereus_Bufavirus_66379	Phascolarctos_cinereus	Mammalia	Unclassified	Diprotodontia	Phascolarctidae	Phascolarctos	Bufavirus	phaCin_unsw_v4.1	phaCin_unsw_v4.1.fa	phaCin_unsw_v4.1.fa.scaf00062	3785034	3786548	1515	Bufavirus-3	VP	+	319	35.514
567	Procavia_capensis_Amdo_567	Procavia_capensis	Mammalia	Afrotheria	Hyracoidea	Procaviidae	Procavia	Amdoparvovirus	goldenpath_proCap1	proCap1.fa	scaffold_34481	3652	3945	294	Aleutian-mink-disease-virus	VP	+	77.4	36.449
127320	Protobothrops_flavoviridis_Amdo_127320	Protobothrops_flavoviridis	Unclassified	Lepidosauria	Squamata	Viperidae	Protobothrops	Amdoparvovirus	GCA_003402635.1_HabAm_1.0	GCA_003402635.1_HabAm_1.0_genomic.fna	BFFQ01001730.1	1054543	1057106	2564	Aleutian-mink-disease-virus	VP	+	184	40.928
494	Protobothrops_mucrosquamatus_Chap_494	Protobothrops_mucrosquamatus	Unclassified	Lepidosauria	Squamata	Viperidae	Protobothrops	Chapparvovirus	P.Mucros_1.0	103944_ref_P.Mucros_1.0_chrUn.fa	gi|1002132026|ref|NW_015402345.1|	2075	2725	609	ProMuc-chapparvovirus	NS	-	392	100
568	Protobothrops_mucrosquamatus_Amdo_568	Protobothrops_mucrosquamatus	Unclassified	Lepidosauria	Squamata	Viperidae	Protobothrops	Amdoparvovirus	P.Mucros_1.0	103944_ref_P.Mucros_1.0_chrUn.fa	gi|1002152152|ref|NW_015386759.1|	97683	98234	552	Aleutian-mink-disease-virus	VP	-	126	37.968
66794	Pteronotus_parnellii_Boca_66794	Pteronotus_parnellii	Mammalia	Laurasiatheria	Chiroptera	Mormoopidae	Pteronotus	Bocaparvovirus	ncbi_AWGZ00000000.1_2015-05	AWGZ01.2.fsa_nt.fa	gi|539829657|gb|AWGZ01236380.1|	1233	1439	207	Bovine-parvovirus	VP	+	84.7	70.69
1664	Serinus_canaria_Chap_1664	Serinus_canaria	Aves	Neognathae	Passeriformes	Fringillidae	Serinus	Chapparvovirus	ncbi_100	9135_ref_SCA1_chrUn.fa	gi|668208669|ref|NW_008065566.1|	454	918	465	SerCan-chapparvovirus	NS	+	325	100
69157	Syngnathus_scovelli_Chap_69157	Syngnathus_scovelli	Actinopteri	Unclassified	Syngnathiformes	Syngnathidae	Syngnathus	Chapparvovirus	ssc_2016_12_20_chromlevel	ssc_2016_12_20_chromlevel.fa	scaffold_1329	1146	1910	765	CebCap-chapparvovirus	NS	+	171	41.148
833	Takifugu_rubripes_Boca_833	Takifugu_rubripes	Actinopteri	Unclassified	Tetraodontiformes	Tetraodontidae	Takifugu	Bocaparvovirus	FUGU4	Takifugu_rubripes.FUGU4.dna.nonchromosomal.fa	scaffold_2074	18719	18898	180	Canine-bocavirus-1	NS1	+	62	46.667
578	Trichechus_manatus_Bufavirus_578	Trichechus_manatus	Mammalia	Afrotheria	Sirenia	Trichechidae	Trichechus	Bufavirus	goldenpath_triMan1	triMan1.fa_2.fa	JH594625	3921196	3921567	372	Bufavirus-3	VP	-	121	44.715
127532	Austrofundulus_limnaeus_Unclassified_127532	Austrofundulus_limnaeus	Actinopteri	Atherinomorphae	Cyprinodontiformes	Unclassified	Austrofundulus	Unclassified	1	52670_ref_Austrofundulus_limnaeus-1.0_chrUn.fa	gi|924420153|ref|NW_013955485.1|	344	4094	3751	Austrofundulus-limnaeus-densovirus	VP	+	1243	100
126651	Equus_caballus_icelandic_Unclassified_126651	Equus_caballus_icelandic	Mammalia	Laurasiatheria	Perissodactyla	Equidae	Equus	Unclassified	Henan_EquCab2_17Aug	Icelandic_equcab2.REF_chrX.cons.fa	chrX	77091065	77091316	252	Artibeus-jamaicensis-parvovirus-1	NS	-	82.4	52.857
126649	Equus_caballus_fjord_Unclassified_126649	Equus_caballus_fjord	Mammalia	Laurasiatheria	Perissodactyla	Equidae	Equus	Unclassified	Henan_EquCab2_17Aug	Norwegian_fjord_equcab2.REF_chrXcons.fa	chrX	77091065	77091316	252	Artibeus-jamaicensis-parvovirus-1	NS	-	82.4	52.857
69197	Equus_ferus_przewalskii_Unclassified_69197	Equus_ferus_przewalskii	Mammalia	Laurasiatheria	Perissodactyla	Equidae	Equus	Unclassified	ncbi_9798_15Dec2014	9798_ref_Burgud_chrUn.fa	gi|662847697|ref|NW_007673504.1|	776909	777160	252	Artibeus-jamaicensis-parvovirus-1	NS	+	82.4	52.857
67065	Latimeria_chalumnae_Unclassified_67065	Latimeria_chalumnae	Unclassified	Unclassified	Coelacanthiformes	Coelacanthidae	Latimeria	Unclassified	LatCha1	Latimeria_chalumnae.LatCha1.dna.toplevel.fa	JH127032.1	1275425	1276369	945	Coelocanth-parvo	VP	+	623	100
487	Ornithorhynchus_anatinus_Unclassified_487	Ornithorhynchus_anatinus	Mammalia	Unclassified	Monotremata	Ornithorhynchidae	Ornithorhynchus	Unclassified	goldenpath_ornAna1_2007-03	ornAna1.fa	chr2	47023210	47023599	390	Artibeus-jamaicensis-parvovirus-1	NS	-	77	38.211
